territory,region,district,District 2,sites_code,sites_name,ruangan_code,ruangan_name,ruangan_panjang,ruangan_lebar,ruangan_tinggi,ruangan_luas,rack_code,rack_name,rack_panjang,rack_lebar,rack_tinggi,rack_luas,code,name,label_code,jenis,merk,tahun_operasi,status,kondisi,kapasitas,satuan_kapasitas,jenis_tegangan,beban_arus,satuan_beban,keterangan,Usia Perangkat,Condition,latitude,longitude,address,class_type,organization_name,teknisi,uuid,organization_uuid,organization_sname
TIF1,1,SUMSEL,#REF!,TAM,TANJUNG ENIM,TIF1-TAM-03,R. TRANSMISI,9,6.2,3.5,55.8,TIF1-TAM-03-0013,MDT ET,0.6,0.9,2.2,0.54,TIF1-TAM-03-0013-00056,OTB ET,17604347656254-ULUK5TKTLU,OTB,MDT,2016,AKTIF,NORMAL,0,CORE,,0,CORE,,10,,-3.751667349,103.7962515,,BASIC,CLUSTER PALEMBANG,"ASEP SURYADI, DWI HINDARNO, Fachrias Farawansyah, Hanif Vian Pratama, IDUAL ANTON, Irene Paulus, ISMAIL",b9488177-d96e-489d-ab2e-1f062de01b08,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PGC,PALEMBANG CENTRUM,TIF1-PGC-08,R. NGN 02,11.47,5.93,2.8,68.02,,,,,,,TIF1-PGC-08-0000-00375,INVERTER FB,1760345696380978-AXHW2YQIQ3,ACPDB,BOX,2020,AKTIF,NORMAL,,,AC,24,A,,6,,-2.977657058,104.748676,"Jl. Kapten Anwar Sastro, Sungai Pangeran, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30127, Indonesia | Kota Palembang | Provinsi Sumatera Selatan",POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",05043d45-3c53-4525-958d-b9b296454d0c,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,TLK,TALANG KELAPA,TIF1-TLK-01,R. GENSET,14.7,7.15,4,105.11,,,,,,,TIF1-TLK-01-0000-00321,PANEL CONTROL POMPA BBM,1760415921120517-6FMSGVCTUX,ACPDB,ACPDB,2010,AKTIF,NORMAL,,,AC,5,A,,16,,-2.938790999,104.722746,Jl. Kol. H Burlian No.419 KM.7 Palembang | Kota Palembang | Provinsi Sumatera Selatan,POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",39a68c80-06e1-42f5-90ea-65c25f6ad942,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,TLK,TALANG KELAPA,TIF1-TLK-04,R. BATT KERING,7.1,5.9,2.7,41.89,,,,,,,TIF1-TLK-04-0000-00322,PANEL SDP AC,176041592149665-47RXVLEMEM,ACPDB,ACPDB,2010,AKTIF,NORMAL,,,AC,14,A,,16,,-2.938790999,104.722746,Jl. Kol. H Burlian No.419 KM.7 Palembang | Kota Palembang | Provinsi Sumatera Selatan,POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",39a68c80-06e1-42f5-90ea-65c25f6ad942,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,TLK,TALANG KELAPA,TIF1-TLK-05,R. RECTIFIER,6.1,5.9,3.1,35.99,,,,,,,TIF1-TLK-05-0000-00323,PANEL SDP AC,1760415921306275-W3TA0T2JC6,ACPDB,ACPDB,2010,AKTIF,NORMAL,,,AC,14,A,,16,,-2.938790999,104.722746,Jl. Kol. H Burlian No.419 KM.7 Palembang | Kota Palembang | Provinsi Sumatera Selatan,POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",39a68c80-06e1-42f5-90ea-65c25f6ad942,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,TLK,TALANG KELAPA,TIF1-TLK-05,R. RECTIFIER,6.1,5.9,3.1,35.99,,,,,,,TIF1-TLK-05-0000-00324,OSASE,176041592149669-9UW214EGG3,RTU,MODICON,2013,AKTIF,NORMAL,,,DC,0.2,A,,13,,-2.938790999,104.722746,Jl. Kol. H Burlian No.419 KM.7 Palembang | Kota Palembang | Provinsi Sumatera Selatan,POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",39a68c80-06e1-42f5-90ea-65c25f6ad942,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,TLK,TALANG KELAPA,TIF1-TLK-05,R. RECTIFIER,6.1,5.9,3.1,35.99,TIF1-TLK-05-0018,RACK DC MAIN FUSE 2 SOURCE 1,0.8,0.6,2,0.48,TIF1-TLK-05-0018-00326,DC CABINET 2 SOURCE 1,1760415921684104-HXD7BFH3QA,DCPDB,HUAWEI,2023,AKTIF,NORMAL,,,,1319,A,,3,,-2.938790999,104.722746,Jl. Kol. H Burlian No.419 KM.7 Palembang | Kota Palembang | Provinsi Sumatera Selatan,POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",39a68c80-06e1-42f5-90ea-65c25f6ad942,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,TLK,TALANG KELAPA,TIF1-TLK-05,R. RECTIFIER,6.1,5.9,3.1,35.99,TIF1-TLK-05-0022,RACK DC MAIN FUSE 1 SOURCE 2,0.8,0.6,2,0.48,TIF1-TLK-05-0022-00327,DC CABINET 1 SOURCE 2,1760415921684132-HWROQ01CBT,DCPDB,HUAWEI,2023,AKTIF,NORMAL,,,,1168,A,,3,,-2.938790999,104.722746,Jl. Kol. H Burlian No.419 KM.7 Palembang | Kota Palembang | Provinsi Sumatera Selatan,POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",39a68c80-06e1-42f5-90ea-65c25f6ad942,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,TLK,TALANG KELAPA,TIF1-TLK-05,R. RECTIFIER,6.1,5.9,3.1,35.99,TIF1-TLK-05-0024,RACK DC MAIN FUSE 2 SOURCE 2,0.8,0.6,2,0.48,TIF1-TLK-05-0024-00328,DC CABINET 2 SOURCE 2,1760415921877536-2GF59W5YRN,DCPDB,HUAWEI,2023,AKTIF,NORMAL,,,,1168,A,,3,,-2.938790999,104.722746,Jl. Kol. H Burlian No.419 KM.7 Palembang | Kota Palembang | Provinsi Sumatera Selatan,POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",39a68c80-06e1-42f5-90ea-65c25f6ad942,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,TLK,TALANG KELAPA,TIF1-TLK-05,R. RECTIFIER,6.1,5.9,3.1,35.99,TIF1-TLK-05-0013,RACK ACPDB HUAWEI 1 SOURCE 1,0.6,0.6,2,0.36,TIF1-TLK-05-0013-00329,AC CABINET 1 SOURCE 1,1760415922259749-LUJXGZQRP6,ACPDB,HUAWEI,2023,AKTIF,NORMAL,,,AC,165,A,,3,,-2.938790999,104.722746,Jl. Kol. H Burlian No.419 KM.7 Palembang | Kota Palembang | Provinsi Sumatera Selatan,POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",39a68c80-06e1-42f5-90ea-65c25f6ad942,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,TLK,TALANG KELAPA,TIF1-TLK-05,R. RECTIFIER,6.1,5.9,3.1,35.99,TIF1-TLK-05-0014,RACK ACPDB HUAWEI 2 SOURCE 1,0.6,0.6,2,0.36,TIF1-TLK-05-0014-00330,AC CABINET 2 SOURCE 1,1760415922451069-XI89OWR7EG,ACPDB,HUAWEI,2023,AKTIF,NORMAL,,,AC,165,A,,3,,-2.938790999,104.722746,Jl. Kol. H Burlian No.419 KM.7 Palembang | Kota Palembang | Provinsi Sumatera Selatan,POP,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",39a68c80-06e1-42f5-90ea-65c25f6ad942,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,SRO,SERONG,TIF1-SRO-01,R. DEG,5.6,5,3.48,28,TIF1-SRO-01-0005,RACK PANEL MDP,2,0.54,2,1.08,TIF1-SRO-01-0005-00062,MDP,1760414612352881-HEFCHVPLVD,MDP,MDP,1998,AKTIF,NORMAL,,,AC,20,A,,28,,-2.914670273,104.6664491,"Jl. Tanah Mas, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961 | Kabupaten Banyu Asin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",e17d4375-e920-4c99-b0e1-910316867a43,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,SRO,SERONG,TIF1-SRO-01,R. DEG,5.6,5,3.48,28,TIF1-SRO-01-0004,RACK PANEL ATS,0.7,0.36,1,0.25,TIF1-SRO-01-0004-00064,ATS,1760414612352907-F5AR8HRMA8,ATS,ATS,2020,AKTIF,NORMAL,,,AC,20,A,,6,,-2.914670273,104.6664491,"Jl. Tanah Mas, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961 | Kabupaten Banyu Asin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",e17d4375-e920-4c99-b0e1-910316867a43,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,SRO,SERONG,TIF1-SRO-01,R. DEG,5.6,5,3.48,28,,,,,,,TIF1-SRO-01-0000-00065,SDP POMPA BBM,1760414612900608-7I2K4XE0HD,ELECTRICALPANEL,-,1998,AKTIF,NORMAL,,,AC,2.5,A,,28,,-2.914670273,104.6664491,"Jl. Tanah Mas, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961 | Kabupaten Banyu Asin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",e17d4375-e920-4c99-b0e1-910316867a43,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,SRO,SERONG,TIF1-SRO-01,R. DEG,5.6,5,3.48,28,,,,,,,TIF1-SRO-01-0000-00066,TANGKI BBM HARIAN,1760414613077937-F5Y8EJQ60G,TANGKIBBM,-,1998,AKTIF,NORMAL,200,L,,0,L,,28,,-2.914670273,104.6664491,"Jl. Tanah Mas, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961 | Kabupaten Banyu Asin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",e17d4375-e920-4c99-b0e1-910316867a43,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,SRO,SERONG,TIF1-SRO-06,R. OLT 2,4.8,2.9,3.5,13.92,,,,,,,TIF1-SRO-06-0000-00067,SDP SPEEDY,1760414613077962-MJCLFYJOAZ,ELECTRICALPANEL,-,1998,AKTIF,NORMAL,,,AC,15,A,,28,,-2.914670273,104.6664491,"Jl. Tanah Mas, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961 | Kabupaten Banyu Asin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",e17d4375-e920-4c99-b0e1-910316867a43,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,SRO,SERONG,TIF1-SRO-06,R. OLT 2,4.8,2.9,3.5,13.92,,,,,,,TIF1-SRO-06-0000-00068,DCPDB GPON,1760414613257955-R6EO2Q69OS,DCPDB,-,2019,AKTIF,NORMAL,,,DC,45,A,,7,,-2.914670273,104.6664491,"Jl. Tanah Mas, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961 | Kabupaten Banyu Asin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",e17d4375-e920-4c99-b0e1-910316867a43,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,SRO,SERONG,TIF1-SRO-02,R. TRANSMISI,5.9,3.8,3.5,22.42,,,,,,,TIF1-SRO-02-0000-00075,DCPDB PERANGKAT,1760414613443491-RMAYMEZ04T,DCPDB,-,2000,AKTIF,NORMAL,,,DC,30,A,,26,,-2.914670273,104.6664491,"Jl. Tanah Mas, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961 | Kabupaten Banyu Asin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",e17d4375-e920-4c99-b0e1-910316867a43,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,SRO,SERONG,TIF1-SRO-03,R. RECTIFIER,5.9,1.8,3.5,10.62,,,,,,,TIF1-SRO-03-0000-00076,DCPDB BTS HOTEL,1760414613634379-HO67XW77SO,DCPDB,-,2000,AKTIF,NORMAL,,,DC,16,A,,26,,-2.914670273,104.6664491,"Jl. Tanah Mas, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961 | Kabupaten Banyu Asin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",e17d4375-e920-4c99-b0e1-910316867a43,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,SRO,SERONG,TIF1-SRO-03,R. RECTIFIER,5.9,1.8,3.5,10.62,,,,,,,TIF1-SRO-03-0000-00077,PANEL SDP AC,1760414614023142-DKUU13477H,ELECTRICALPANEL,-,2014,AKTIF,NORMAL,,,AC,11,A,,12,,-2.914670273,104.6664491,"Jl. Tanah Mas, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961 | Kabupaten Banyu Asin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",e17d4375-e920-4c99-b0e1-910316867a43,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,SRO,SERONG,TIF1-SRO-05,R. OLT 1,1.9,2.9,3.5,5.51,,,,,,,TIF1-SRO-05-0000-00078,DCPDB GPON,1760414613824795-I1CBXG8SJU,DCPDB,-,2018,AKTIF,NORMAL,,,DC,14,A,,8,,-2.914670273,104.6664491,"Jl. Tanah Mas, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961 | Kabupaten Banyu Asin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",e17d4375-e920-4c99-b0e1-910316867a43,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,TAB,TANJUNG BATU,TIF1-TAB-02,R. TRANSMISI,6,6,3,36,TIF1-TAB-02-0003,RACK R.ELTEK S.1,0.6,0.6,2,0.36,TIF1-TAB-02-0003-00034,RECTIFIER ELTEK S.1,1760430453653224-68VWR93B1P,RECTIFIER,ELTEK,2004,AKTIF,NORMAL,30,A,,3.7,A,,22,,-3.372979398,104.5962136,,BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",07a20962-3bc4-4701-bcc3-55f6ad921534,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,BBM,BABAT TOMAN,TIF1-BBM-03,R. TRANSMISI,5.8,3.1,3.3,17.98,TIF1-BBM-03-0007,RACK BATTERY,0.6,0.6,2.2,0.36,TIF1-BBM-03-0007-00035,BATTERY HUAWEI S.1 B3,1760430460263536-6ZCIEVTOTW,BATKERING,HUAWEI,2025,AKTIF,NORMAL,100,Ah,,0,A,,1,Usia Operasi,-2.739100473,103.6397995,"Babat, Kec. Babat Toman, Kabupaten Musi Banyuasin, Sumatera Selatan 30752 | Kabupaten Musi Banyuasin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",cb45ba68-4879-417d-8942-f91172ecb620,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,PDT,PENDOPO TALANG UBI,TIF1-PDT-01,R. CENTRAL,8.9,3.3,3.5,29.37,TIF1-PDT-01-0013,RECTIFIER ELTEK,0.6,0.6,2,0.36,TIF1-PDT-01-0013-00051,RECTIFIER ELTER,1760516701952917-53NCRWXCD5,RECTIFIER,ELTEK,2004,AKTIF,NORMAL,150,A,,39.8,A,,22,,-3.271658398,103.8280949,"Talang Ubi Tim., Kec. Talang Ubi, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31211 | Kabupaten Penukal Abab Lematang Ilir | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"ASEP SURYADI, DWI HINDARNO, Fachrias Farawansyah, Hanif Vian Pratama, IDUAL ANTON, Irene Paulus, ISMAIL",b99eebda-4d04-421a-9f82-0f3dc5996e76,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
TIF1,1,SUMSEL,#REF!,BBM,BABAT TOMAN,TIF1-BBM-03,R. TRANSMISI,5.8,3.1,3.3,17.98,TIF1-BBM-03-0007,RACK BATTERY,0.6,0.6,2.2,0.36,TIF1-BBM-03-0007-00034,BATTERY SHOTO S.2 B2,1760430460447779-PY1ILSSRIG,BATKERING,SHOTO,2021,AKTIF,NORMAL,100,Ah,,0,A,,5,Usia Operasi,-2.739100473,103.6397995,"Babat, Kec. Babat Toman, Kabupaten Musi Banyuasin, Sumatera Selatan 30752 | Kabupaten Musi Banyuasin | Provinsi Sumatera Selatan",BASIC,CLUSTER PALEMBANG,"Ari, ASEP SURYADI, Bagus Saputra, Danu Saputera, Diky Kurniawan, DWI HINDARNO, Endi Nurwendi, IDUAL ANTON, Irene Paulus, ISMAIL, Mahesa Rakita Dewa, M Firdaus Dzikri, M Rizky Yoga Pamungkas, Muhammad Apriyadi, Muhammad Rajab Prasetyo, Muhammad Ta'im, Oktavian Dwi Putra, Ramadhan Jaya Wardana, Ramadhan Putra, Sumiran, Tegar Gantasha",cb45ba68-4879-417d-8942-f91172ecb620,93d00666-c7a2-4d14-a81e-745be0da4e62,C_PLMB
